appln_id;appln_auth;appln_nr;appln_kind;appln_filing_date;appln_filing_year;appln_nr_epodoc;appln_nr_original;ipr_type;receiving_office;internat_appln_id;int_phase;reg_phase;nat_phase;earliest_filing_date;earliest_filing_year;earliest_filing_id;earliest_publn_date;earliest_publn_year;earliest_pat_publn_id;granted;docdb_family_id;inpadoc_family_id;docdb_family_size;nb_citing_docdb_fam;nb_applicants;nb_inventors
483482114;"EP";"17189977";"A ";2017-09-07;2017;"EP20170189977";"17189977";"PI";"  ";0;"N";"Y";"N";2016-09-09;2016;487542991;2018-03-14;2018;489729789;"N";59858546;10696449;1;0;1;4
487812982;"US";"201715630258";"A ";2017-06-22;2017;"US201715630258";"15630258";"PI";"  ";0;"N";"N";"Y";2016-06-22;2016;904878755;2017-12-28;2017;487812983;"N";60675112;10805965;1;0;1;1
491755021;"US";"201715696074";"A ";2017-09-05;2017;"US201715696074";"15696074";"PI";"  ";471410460;"Y";"N";"Y";2016-09-12;2016;471410460;2018-03-15;2018;491755022;"N";57517956;10871262;2;0;1;2
488252472;"GB";"201719270";"A ";2017-11-21;2017;"GB20170019270";"GB1719270";"PI";"  ";0;"N";"N";"Y";2016-11-24;2016;903837111;2018-01-03;2018;488252473;"N";60805570;10815889;1;0;1;2
484116268;"DE";"102017106921";"A ";2017-03-30;2017;"DE201710106921";"102017106921";"PI";"  ";0;"N";"N";"Y";2016-04-01;2016;485022371;2017-10-05;2017;484116269;"N";58688466;10577641;2;0;1;5
488736796;"US";"201715718964";"A ";2017-09-28;2017;"US201715718964";"15718964";"PI";"  ";0;"N";"N";"Y";2013-04-24;2013;436885026;2018-01-18;2018;488736797;"N";51789614;9654782;3;6;1;3
488743833;"US";"201715497726";"A ";2017-04-26;2017;"US201715497726";"15497726";"PI";"  ";0;"N";"N";"Y";2016-07-14;2016;903838684;2018-01-18;2018;488743834;"N";60942165;10825823;2;1;1;3
489239958;"TW";"106115524";"A ";2017-05-10;2017;"TW20170115524";"106115524";"PI";"  ";0;"N";"N";"Y";2016-05-13;2016;904924954;2017-11-16;2017;489239959;"N";58745423;10590272;3;0;1;7
492369334;"US";"201715627573";"A ";2017-06-20;2017;"US201715627573";"15627573";"PI";"  ";0;"N";"N";"Y";2016-09-23;2016;492465125;2018-03-29;2018;492369335;"N";59295244;10627874;3;0;1;1
492371373;"US";"201715670311";"A ";2017-08-07;2017;"US201715670311";"15670311";"PI";"  ";0;"N";"N";"Y";2014-11-18;2014;904749942;2018-03-29;2018;492371374;"N";55962682;10215324;8;1;1;3
492373313;"US";"201715605567";"A ";2017-05-25;2017;"US201715605567";"15605567";"PI";"  ";0;"N";"N";"Y";2016-09-29;2016;493088884;2018-03-29;2018;492373314;"N";61686461;10880968;3;0;1;3
492508250;"TW";"106109360";"A ";2017-03-21;2017;"TW20170109360";"106109360";"PI";"  ";0;"N";"N";"Y";2016-03-21;2016;904897925;2018-01-01;2018;492508251;"N";59847236;10540792;6;0;1;4
481531184;"US";"201715476602";"A ";2017-03-31;2017;"US201715476602";"15476602";"PI";"  ";445843211;"Y";"N";"Y";2014-11-07;2014;904760712;2017-07-20;2017;481531185;"N";54557380;10018400;9;0;1;2
492626473;"US";"201715720095";"A ";2017-09-29;2017;"US201715720095";"15720095";"PI";"  ";0;"N";"N";"Y";2016-09-30;2016;484966442;2018-04-05;2018;492626474;"N";60040962;10879071;3;0;1;1
492628328;"US";"201715630929";"A ";2017-06-22;2017;"US201715630929";"15630929";"PI";"  ";0;"N";"N";"Y";2016-10-04;2016;483480235;2018-04-05;2018;492628329;"N";59744869;10886385;2;0;2;2
484950037;"US";"201715640384";"A ";2017-06-30;2017;"US201715640384";"15640384";"PI";"  ";0;"N";"N";"Y";2014-05-08;2014;904759460;2017-10-19;2017;484950038;"N";54369014;10022403;12;1;1;4
482034432;"FR";"1751060";"A ";2017-02-08;2017;"FR20170051060";"1751060";"PI";"  ";414794615;"Y";"N";"Y";2012-08-03;2012;904507263;2017-08-11;2017;482034433;"N";49304622;9470143;200;243;1;4
493254694;"US";"201715783697";"A ";2017-10-13;2017;"US201715783697";"15783697";"PI";"  ";0;"N";"N";"Y";2016-10-13;2016;493609430;2018-04-19;2018;493254695;"N";61904304;10897270;2;0;1;5
493546243;"US";"201715793188";"A ";2017-10-25;2017;"US201715793188";"15793188";"PI";"  ";0;"N";"N";"Y";2016-10-26;2016;904932119;2018-04-26;2018;493546244;"N";61969635;10901118;1;0;1;5
486400745;"US";"201715670502";"A ";2017-08-07;2017;"US201715670502";"15670502";"PI";"  ";341227050;"Y";"N";"Y";2010-12-29;2010;332269984;2017-11-23;2017;486400746;"N";43599066;8711905;9;5;1;1
493746863;"TW";"106123377";"A ";2017-07-12;2017;"TW20170123377";"106123377";"PI";"  ";0;"N";"N";"Y";2016-07-15;2016;904914178;2018-02-01;2018;493746864;"N";60941459;10657302;3;0;1;5
494070883;"DE";"102017127092";"A ";2017-11-17;2017;"DE201710127092";"102017127092";"PI";"  ";0;"N";"N";"Y";2016-11-22;2016;903836305;2018-05-24;2018;494070884;"N";62068799;10913415;1;0;1;1
483685766;"US";"201715423657";"A ";2017-02-03;2017;"US201715423657";"15423657";"PI";"  ";0;"N";"N";"Y";2016-03-11;2016;903836163;2017-09-14;2017;483685767;"N";59786546;10699202;1;0;1;2
491762595;"US";"201715699030";"A ";2017-09-08;2017;"US201715699030";"15699030";"PI";"  ";0;"N";"N";"Y";2016-09-12;2016;487366555;2018-03-15;2018;491762596;"N";60581742;10872119;2;0;1;1
483970707;"US";"201715461793";"A ";2017-03-17;2017;"US201715461793";"15461793";"PI";"  ";0;"N";"N";"Y";2016-03-18;2016;904871201;2017-09-21;2017;483970708;"Y";58739298;10556586;2;0;2;2
488524719;"US";"201715714079";"A ";2017-09-25;2017;"US201715714079";"15714079";"PI";"  ";424459775;"Y";"N";"Y";2013-06-07;2013;421115791;2018-01-11;2018;488524720;"N";51355156;9694326;10;1;1;4
496029637;"US";"201715841200";"A ";2017-12-13;2017;"US201715841200";"15841200";"PI";"  ";0;"N";"N";"Y";2016-12-16;2016;904921636;2018-06-21;2018;496029638;"N";62556153;10818973;3;0;1;13
492069835;"US";"201715706328";"A ";2017-09-15;2017;"US201715706328";"15706328";"PI";"  ";0;"N";"N";"Y";2016-09-16;2016;492162776;2018-03-22;2018;492069836;"N";61618110;10876007;2;0;1;3
488571422;"US";"201715642529";"A ";2017-07-06;2017;"US201715642529";"15642529";"PI";"  ";0;"N";"N";"Y";2016-07-06;2016;485596210;2018-01-11;2018;488571423;"N";59772346;10637840;3;0;1;1
488741065;"US";"201715434707";"A ";2017-02-16;2017;"US201715434707";"15434707";"PI";"  ";0;"N";"N";"Y";2016-07-18;2016;482940450;2018-01-18;2018;488741066;"N";59641903;10825528;2;0;1;3
479115578;"EP";"17173814";"A ";2017-05-31;2017;"EP20170173814";"17173814";"PI";"  ";0;"N";"Y";"N";2016-06-02;2016;484162152;2017-12-06;2017;485753312;"N";59093351;10593348;2;1;1;4
496659765;"US";"201715858032";"A ";2017-12-29;2017;"US201715858032";"15858032";"PI";"  ";0;"N";"N";"Y";2016-12-29;2016;497053608;2018-07-05;2018;496659766;"N";60942876;10805616;3;0;1;1
481300448;"KR";"20170041894";"A ";2017-03-31;2017;"KR20170041894";"1020170041894";"PI";"  ";0;"N";"N";"Y";2017-03-31;2017;481300448;2017-06-23;2017;481300449;"Y";59283310;49407370;1;0;1;5
496930062;"US";"201715857305";"A ";2017-12-28;2017;"US201715857305";"15857305";"PI";"  ";0;"N";"N";"Y";2016-12-28;2016;904942998;2018-07-12;2018;496930063;"N";62710014;10957858;2;0;1;4
490695460;"US";"201715801419";"A ";2017-11-02;2017;"US201715801419";"15801419";"PI";"  ";474338561;"Y";"N";"Y";2015-12-22;2015;478267116;2018-03-01;2018;490695461;"N";58643323;10450731;5;0;1;1
485269349;"US";"201715492915";"A ";2017-04-20;2017;"US201715492915";"15492915";"PI";"  ";0;"N";"N";"Y";2016-04-21;2016;904912230;2017-10-26;2017;485269350;"N";60090228;10745982;2;1;1;4
493126817;"US";"201715702149";"A ";2017-09-12;2017;"US201715702149";"15702149";"PI";"  ";0;"N";"N";"Y";2016-04-08;2016;484698093;2018-04-17;2018;493126818;"Y";59999539;12645128;2;0;1;1
486394565;"US";"201715592501";"A ";2017-05-11;2017;"US201715592501";"15592501";"PI";"  ";0;"N";"N";"Y";2016-05-12;2016;904878745;2017-11-23;2017;486394566;"N";60329936;10774481;1;0;4;4
494904578;"TW";"106121881";"A ";2017-06-30;2017;"TW20170121881";"106121881";"PI";"  ";0;"N";"N";"Y";2016-06-30;2016;904929839;2018-03-16;2018;494904579;"N";59215791;10619832;3;0;1;4
494911666;"US";"201715695705";"A ";2017-09-05;2017;"US201715695705";"15695705";"PI";"  ";907925957;"Y";"N";"Y";2013-11-28;2013;907925957;2018-05-31;2018;494911667;"N";56798974;12781664;2;0;1;2
487672529;"US";"201715691608";"A ";2017-08-30;2017;"US201715691608";"15691608";"PI";"  ";0;"N";"N";"Y";2015-01-22;2015;458690775;2017-12-21;2017;487672530;"N";56432946;12639328;2;3;1;7
487674702;"US";"201715606241";"A ";2017-05-26;2017;"US201715606241";"15606241";"PI";"  ";0;"N";"N";"Y";2016-06-16;2016;488085017;2017-12-21;2017;487674703;"N";60660915;10801379;2;0;1;1
479991800;"EP";"17176069";"A ";2017-06-14;2017;"EP20170176069";"17176069";"PI";"  ";0;"N";"Y";"N";2016-09-08;2016;487364994;2018-03-14;2018;489729661;"N";59061931;10609513;1;0;1;6
487940133;"EP";"17211249";"A ";2017-12-29;2017;"EP20170211249";"17211249";"PI";"  ";0;"N";"Y";"N";2016-12-30;2016;496661690;2018-07-04;2018;495069428;"N";60856985;10808102;3;0;1;3
491753049;"US";"201715714011";"A ";2017-09-25;2017;"US201715714011";"15714011";"PI";"  ";332512216;"Y";"N";"Y";2010-03-05;2010;315514503;2018-03-15;2018;491753050;"N";42136530;8221443;9;4;1;2
480513360;"US";"201715402649";"A ";2017-01-10;2017;"US201715402649";"15402649";"PI";"  ";0;"N";"N";"Y";2002-06-19;2002;905327406;2017-06-29;2017;480513361;"N";30000478;1474587;15;120;1;4
492084889;"US";"201715710434";"A ";2017-09-20;2017;"US201715710434";"15710434";"PI";"  ";0;"N";"N";"Y";2016-09-20;2016;904909130;2018-03-22;2018;492084890;"N";61621118;10878529;2;0;1;1
488756951;"KR";"20170025024";"A ";2017-02-24;2017;"KR20170025024";"1020170025024";"PI";"  ";0;"N";"N";"Y";2016-06-02;2016;484162152;2017-12-12;2017;488756952;"N";59893822;10593348;2;0;1;4
478184712;"US";"201715407556";"A ";2017-01-17;2017;"US201715407556";"15407556";"PI";"  ";415429744;"Y";"N";"Y";2012-08-20;2012;411144506;2017-05-04;2017;478184713;"N";58637130;9404971;1;0;3;3
484345127;"KR";"20170110352";"A ";2017-08-30;2017;"KR20170110352";"1020170110352";"PI";"  ";0;"N";"N";"Y";2017-08-30;2017;484345127;2017-09-14;2017;484345128;"Y";59926676;49417444;1;0;1;3
496319611;"US";"201715670780";"A ";2017-08-07;2017;"US201715670780";"15670780";"PI";"  ";0;"N";"N";"Y";2016-12-28;2016;904935769;2018-06-28;2018;496319612;"N";62625572;10949523;2;0;1;4
496412549;"TW";"106121350";"A ";2017-06-27;2017;"TW20170121350";"106121350";"PI";"  ";0;"N";"N";"Y";2016-07-01;2016;904910695;2018-04-01;2018;496412550;"N";60807101;10815505;4;0;1;2
492506159;"TW";"106119414";"A ";2017-06-12;2017;"TW20170119414";"106119414";"PI";"  ";0;"N";"N";"Y";2016-06-13;2016;904898935;2018-01-01;2018;492506160;"N";60573947;10794381;3;0;1;6
481733975;"US";"201715411951";"A ";2017-01-20;2017;"US201715411951";"15411951";"PI";"  ";0;"N";"N";"Y";2016-01-22;2016;904858328;2017-07-27;2017;481733976;"N";59359854;10652388;1;2;3;3
485775230;"TW";"106101540";"A ";2017-01-17;2017;"TW20170101540";"106101540";"PI";"  ";458390205;"Y";"N";"Y";2016-02-03;2016;904860446;2017-08-16;2017;485775231;"N";56555757;10276101;2;0;1;1
482353135;"US";"201715496969";"A ";2017-04-25;2017;"US201715496969";"15496969";"PI";"  ";0;"N";"N";"Y";2009-07-06;2009;905004907;2017-08-10;2017;482353136;"Y";48135924;8176411;11;15;1;5
486241409;"US";"201715592745";"A ";2017-05-11;2017;"US201715592745";"15592745";"PI";"  ";0;"N";"N";"Y";2016-05-12;2016;484966254;2017-11-16;2017;486241410;"N";60040908;10768916;2;2;1;7
493679461;"PH";"12017501835";"A ";2017-10-06;2017;"PH12017501835";"12017501835";"PI";"  ";451629440;"Y";"N";"Y";2015-04-17;2015;471567187;2018-04-23;2018;493679462;"N";55967322;10189928;9;0;1;5
491762854;"US";"201715818919";"A ";2017-11-21;2017;"US201715818919";"15818919";"PI";"  ";0;"N";"N";"Y";2016-03-18;2016;903835778;2018-03-15;2018;491762855;"N";57178214;10349221;3;0;1;2
478184710;"US";"201715397384";"A ";2017-01-03;2017;"US201715397384";"15397384";"PI";"  ";0;"N";"N";"Y";2010-07-15;2010;351984749;2017-05-04;2017;478184711;"N";45419662;8421619;15;13;1;1
492509952;"TW";"106122392";"A ";2017-07-04;2017;"TW20170122392";"106122392";"PI";"  ";0;"N";"N";"Y";2016-07-14;2016;458281088;2018-01-16;2018;492509953;"N";56413524;10641941;3;0;1;6
481685931;"US";"201715399880";"A ";2017-01-06;2017;"US201715399880";"15399880";"PI";"  ";0;"N";"N";"Y";2015-05-13;2015;471039200;2017-07-25;2017;481685932;"Y";59350399;12622639;1;0;1;2
485258044;"US";"201715494384";"A ";2017-04-21;2017;"US201715494384";"15494384";"PI";"  ";0;"N";"N";"Y";2016-04-22;2016;904883546;2017-10-26;2017;485258045;"N";60088616;10744971;1;0;1;6
486009229;"US";"201715659244";"A ";2017-07-25;2017;"US201715659244";"15659244";"PI";"  ";0;"N";"N";"Y";2015-09-07;2015;477299817;2017-11-09;2017;486009230;"N";58190497;10510218;3;1;1;1
486793609;"US";"201715678264";"A ";2017-08-16;2017;"US201715678264";"15678264";"PI";"  ";42921621;"Y";"N";"Y";2006-09-26;2006;42921621;2017-11-30;2017;486793610;"N";39230420;12608459;4;0;2;2
479991884;"EP";"17176125";"A ";2017-06-14;2017;"EP20170176125";"17176125";"PI";"  ";0;"N";"Y";"N";2016-09-08;2016;492162213;2018-03-14;2018;489644517;"N";59091348;10609532;1;0;1;5
491759782;"US";"201715607555";"A ";2017-05-29;2017;"US201715607555";"15607555";"PI";"  ";0;"N";"N";"Y";2016-09-09;2016;903837501;2018-03-15;2018;491759783;"N";61560077;10693601;1;0;1;2
483932984;"US";"201715617500";"A ";2017-06-08;2017;"US201715617500";"15617500";"PI";"  ";0;"N";"N";"Y";2016-02-19;2016;488264113;2017-09-21;2017;483932985;"N";59846974;10679888;1;0;1;1
488978294;"US";"201715722889";"A ";2017-10-02;2017;"US201715722889";"15722889";"PI";"  ";420409296;"Y";"N";"Y";2013-01-17;2013;904576758;2018-01-25;2018;488978295;"N";51209990;9470143;87;137;1;5
489031823;"KR";"20170081765";"A ";2017-06-28;2017;"KR20170081765";"1020170081765";"PI";"  ";0;"N";"N";"Y";2016-07-01;2016;904910695;2018-01-10;2018;489031824;"N";60807101;10815505;4;0;1;2
496335403;"US";"201715636454";"A ";2017-06-28;2017;"US201715636454";"15636454";"PI";"  ";0;"N";"N";"Y";2016-12-23;2016;903837637;2018-06-28;2018;496335404;"N";62629678;10951880;1;0;1;5
484486431;"US";"201715623856";"A ";2017-06-15;2017;"US201715623856";"15623856";"PI";"  ";0;"N";"N";"Y";2016-03-31;2016;481740109;2017-10-05;2017;484486432;"N";59961364;10651973;1;0;1;2
484487404;"US";"201715623254";"A ";2017-06-14;2017;"US201715623254";"15623254";"PI";"  ";0;"N";"N";"Y";2013-12-18;2013;442252149;2017-10-05;2017;484487405;"N";53368884;9876836;3;5;1;4
497170477;"US";"201715838869";"A ";2017-12-12;2017;"US201715838869";"15838869";"PI";"  ";0;"N";"N";"Y";2017-01-17;2017;903766938;2018-07-19;2018;497170478;"N";60937617;10815483;2;0;1;10
481739789;"US";"201715483118";"A ";2017-04-10;2017;"US201715483118";"15483118";"PI";"  ";0;"N";"N";"Y";2015-07-17;2015;474063477;2017-07-27;2017;481739790;"N";59360825;12631708;1;0;1;4
490713981;"US";"201715474836";"A ";2017-03-30;2017;"US201715474836";"15474836";"PI";"  ";0;"N";"N";"Y";2016-08-29;2016;904904452;2018-03-01;2018;490713982;"N";61244016;10860020;1;0;1;6
497508869;"US";"201715838273";"A ";2017-12-11;2017;"US201715838273";"15838273";"PI";"  ";0;"N";"N";"Y";2017-01-20;2017;904952899;2018-07-26;2018;497508870;"N";62907133;10965195;1;0;1;9
490948357;"US";"201715810710";"A ";2017-11-13;2017;"US201715810710";"15810710";"PI";"  ";0;"N";"N";"Y";2010-06-02;2010;905253879;2018-03-08;2018;490948358;"N";45067278;8474391;10;7;7;7
482341437;"US";"201715454911";"A ";2017-03-09;2017;"US201715454911";"15454911";"PI";"  ";17517227;"Y";"N";"Y";2005-07-29;2005;902047342;2017-08-10;2017;482341438;"Y";37067620;130417;61;94;3;14
493743386;"TW";"106117240";"A ";2017-05-24;2017;"TW20170117240";"106117240";"PI";"  ";0;"N";"N";"Y";2016-07-01;2016;488260785;2018-02-01;2018;493743387;"N";60787183;10814534;3;0;1;6
494232558;"BR";"102017013727";"A ";2017-06-23;2017;"BR20171013727";"102017013727";"PI";"  ";0;"N";"N";"Y";2016-06-23;2016;457261421;2018-05-02;2018;494232559;"N";56363711;10806504;6;0;1;5
491762569;"US";"201715646137";"A ";2017-07-11;2017;"US201715646137";"15646137";"PI";"  ";0;"N";"N";"Y";2016-09-09;2016;487542991;2018-03-15;2018;491762570;"N";61560659;10696449;2;0;1;4
473519884;"EP";"17150368";"A ";2017-01-05;2017;"EP20170150368";"17150368";"PI";"  ";0;"N";"Y";"N";2016-11-21;2016;902128498;2018-05-23;2018;493367856;"N";57389252;10445273;1;0;1;1
496030406;"US";"201715849713";"A ";2017-12-21;2017;"US201715849713";"15849713";"PI";"  ";0;"N";"N";"Y";2016-12-21;2016;490867124;2018-06-21;2018;496030407;"N";61258818;10942545;2;0;1;3
488572938;"US";"201715644902";"A ";2017-07-10;2017;"US201715644902";"15644902";"PI";"  ";0;"N";"N";"Y";2016-07-11;2016;904944127;2018-01-11;2018;488572939;"N";60911244;10821444;1;0;1;4
489240091;"TW";"106112514";"A ";2017-04-14;2017;"TW20170112514";"106112514";"PI";"  ";0;"N";"N";"Y";2016-04-19;2016;904913573;2017-11-01;2017;489240092;"N";59153251;10575263;2;0;1;4
496338877;"US";"201715638330";"A ";2017-06-29;2017;"US201715638330";"15638330";"PI";"  ";0;"N";"N";"Y";2016-12-22;2016;903839128;2018-06-28;2018;496338878;"N";62630381;10952370;1;0;1;5
492382978;"US";"201715819157";"A ";2017-11-21;2017;"US201715819157";"15819157";"PI";"  ";0;"N";"N";"Y";2015-05-26;2015;474012168;2018-03-29;2018;492382979;"N";57392933;10407117;10;0;1;1
489509200;"US";"201715787432";"A ";2017-10-18;2017;"US201715787432";"15787432";"PI";"  ";409849313;"Y";"N";"Y";2012-02-24;2012;410488874;2018-02-08;2018;489509201;"N";49006041;9230400;11;6;1;3
496662965;"US";"201715852986";"A ";2017-12-22;2017;"US201715852986";"15852986";"PI";"  ";418888211;"Y";"N";"Y";2012-12-03;2012;904551777;2018-07-05;2018;496662966;"N";50825387;9470143;45;77;1;6
489925108;"US";"201715674148";"A ";2017-08-10;2017;"US201715674148";"15674148";"PI";"  ";0;"N";"N";"Y";2016-08-10;2016;904915233;2018-02-15;2018;489925109;"Y";61159640;10848969;1;0;1;2
490953194;"US";"201715437828";"A ";2017-02-21;2017;"US201715437828";"15437828";"PI";"  ";0;"N";"N";"Y";2016-09-08;2016;492162213;2018-03-08;2018;490953195;"N";61281472;10609532;4;0;1;5
486242484;"US";"201715659425";"A ";2017-07-25;2017;"US201715659425";"15659425";"PI";"  ";0;"N";"N";"Y";2013-09-17;2013;904645368;2017-11-16;2017;486242485;"N";52667889;9470143;46;15;1;4
486396170;"US";"201715432068";"A ";2017-02-14;2017;"US201715432068";"15432068";"PI";"  ";0;"N";"N";"Y";2016-05-20;2016;483480260;2017-11-23;2017;486396171;"N";59744878;10583327;4;0;1;6
487062687;"US";"201715609296";"A ";2017-05-31;2017;"US201715609296";"15609296";"PI";"  ";0;"N";"N";"Y";2016-06-02;2016;484162152;2017-12-07;2017;487062688;"N";59093351;10593348;2;1;1;4
487671484;"US";"201715607603";"A ";2017-05-29;2017;"US201715607603";"15607603";"PI";"  ";0;"N";"N";"Y";2016-06-20;2016;487365178;2017-12-21;2017;487671485;"N";60581327;10801059;2;0;1;3
491760186;"US";"201715699012";"A ";2017-09-08;2017;"US201715699012";"15699012";"PI";"  ";0;"N";"N";"Y";2016-09-12;2016;487366165;2018-03-15;2018;491760187;"N";60581631;10871798;2;0;1;1
488568306;"US";"201715714606";"A ";2017-09-25;2017;"US201715714606";"15714606";"PI";"  ";0;"N";"N";"Y";2015-03-06;2015;904812568;2018-01-11;2018;488568307;"N";56850684;10325452;2;1;1;7
496061978;"US";"201715631572";"A ";2017-06-23;2017;"US201715631572";"15631572";"PI";"  ";0;"N";"N";"Y";2016-12-21;2016;903838315;2018-06-21;2018;496061979;"N";62562495;10946334;1;0;1;5
488735187;"US";"201715652651";"A ";2017-07-18;2017;"US201715652651";"15652651";"PI";"  ";0;"N";"N";"Y";2016-07-18;2016;484162764;2018-01-18;2018;488735188;"N";60940528;10824794;2;1;1;10
489222791;"TW";"106109361";"A ";2017-03-21;2017;"TW20170109361";"106109361";"PI";"  ";0;"N";"N";"Y";2016-03-21;2016;904897925;2017-10-16;2017;489222792;"N";59847236;10540792;6;0;1;4
496336053;"US";"201715799257";"A ";2017-10-31;2017;"US201715799257";"15799257";"PI";"  ";0;"N";"N";"Y";2014-12-31;2014;457560646;2018-06-28;2018;496336054;"N";56164383;12649306;2;0;1;4
484473018;"US";"201715418697";"A ";2017-01-28;2017;"US201715418697";"15418697";"PI";"  ";0;"N";"N";"Y";2016-04-04;2016;478655518;2017-10-05;2017;484473019;"N";58697924;10672534;4;2;1;1
496641132;"US";"201715639589";"A ";2017-06-30;2017;"US201715639589";"15639589";"PI";"  ";0;"N";"N";"Y";2016-12-29;2016;903838694;2018-07-05;2018;496641133;"N";62708397;10956675;1;0;1;5
481579622;"PH";"12017500236";"A ";2017-02-09;2017;"PH12017500236";"12017500236";"PI";"  ";450048060;"Y";"N";"Y";2014-08-26;2014;450048060;2017-07-03;2017;481579623;"N";55400121;12774951;10;0;1;2
490453665;"KR";"20170027660";"A ";2017-03-03;2017;"KR20170027660";"1020170027660";"PI";"  ";0;"N";"N";"Y";2016-08-01;2016;904893575;2018-02-09;2018;490453666;"N";61009566;10836636;2;0;1;4
481736616;"US";"201715482812";"A ";2017-04-09;2017;"US201715482812";"15482812";"PI";"  ";471081471;"Y";"N";"Y";2015-04-30;2015;444569630;2017-07-27;2017;481736617;"N";54078566;10380345;3;3;1;4
492932091;"SE";"1850251";"A ";2017-06-22;2017;"SE20180050251";"1850251";"PI";"  ";488579300;"Y";"N";"Y";2016-07-04;2016;489034207;2018-03-08;2018;492932092;"N";60913080;10822617;5;0;1;1
490713713;"US";"201715691311";"A ";2017-08-30;2017;"US201715691311";"15691311";"PI";"  ";0;"N";"N";"Y";2016-08-31;2016;904925208;2018-03-01;2018;490713714;"N";61243928;10859985;2;0;1;6
490714220;"US";"201715476162";"A ";2017-03-31;2017;"US201715476162";"15476162";"PI";"  ";0;"N";"N";"Y";2016-08-24;2016;491943977;2018-03-01;2018;490714221;"N";61244083;10860065;2;0;1;9
485339951;"US";"201715645888";"A ";2017-07-10;2017;"US201715645888";"15645888";"PI";"  ";406088108;"Y";"N";"Y";2011-11-04;2011;904435803;2017-10-26;2017;485339952;"N";47561765;9470143;150;138;1;5
486011366;"US";"201715659704";"A ";2017-07-26;2017;"US201715659704";"15659704";"PI";"  ";0;"N";"N";"Y";2010-08-09;2010;905295759;2017-11-09;2017;486011367;"N";44630586;8374801;9;7;1;9
486097436;"FI";"20175950";"A ";2017-10-26;2017;"FI20170005950";"20175950";"PI";"  ";470133840;"Y";"N";"Y";2015-03-27;2015;451222434;2017-10-26;2017;486097437;"N";55654447;10352200;6;0;1;13
483396342;"US";"201715598550";"A ";2017-05-18;2017;"US201715598550";"15598550";"PI";"  ";439782812;"Y";"N";"Y";2013-10-23;2013;441507228;2017-09-07;2017;483396343;"N";53004700;9834069;4;0;3;3
487830069;"US";"201715422968";"A ";2017-02-02;2017;"US201715422968";"15422968";"PI";"  ";0;"N";"N";"Y";2016-06-22;2016;903837628;2017-12-28;2017;487830070;"N";60677685;10807243;1;0;1;5
488264793;"US";"201715398832";"A ";2017-01-05;2017;"US201715398832";"15398832";"PI";"  ";0;"N";"N";"Y";2016-06-29;2016;903838303;2018-01-04;2018;488264794;"N";60807067;10816584;1;0;1;5
483968335;"US";"201715464449";"A ";2017-03-21;2017;"US201715464449";"15464449";"PI";"  ";0;"N";"N";"Y";2016-03-21;2016;904866610;2017-09-21;2017;483968336;"N";59855710;10710433;1;1;1;4
488569629;"US";"201715701827";"A ";2017-09-12;2017;"US201715701827";"15701827";"PI";"  ";0;"N";"N";"Y";2012-12-28;2012;420483055;2018-01-11;2018;488569630;"Y";60910639;9530939;1;0;1;1
488571876;"US";"201715631936";"A ";2017-06-23;2017;"US201715631936";"15631936";"PI";"  ";0;"N";"N";"Y";2016-07-08;2016;904922371;2018-01-11;2018;488571877;"Y";60911051;10821304;1;0;1;1
488745691;"US";"201715718252";"A ";2017-09-28;2017;"US201715718252";"15718252";"PI";"  ";422772931;"Y";"N";"Y";2013-04-12;2013;441497408;2018-01-18;2018;488745692;"N";51689819;9641794;28;3;1;2
496116466;"DE";"102017131358";"A ";2017-12-28;2017;"DE201710131358";"102017131358";"PI";"  ";0;"N";"N";"Y";2016-12-29;2016;496290277;2018-07-05;2018;496116467;"N";62568157;10946921;3;0;1;3
478191435;"US";"201715403476";"A ";2017-01-11;2017;"US201715403476";"15403476";"PI";"  ";0;"N";"N";"Y";2012-10-27;2012;406465427;2017-05-04;2017;478191436;"Y";58638334;9175772;1;0;3;3
484698310;"US";"201715460667";"A ";2017-03-16;2017;"US201715460667";"15460667";"PI";"  ";0;"N";"N";"Y";2016-04-07;2016;485021917;2017-10-12;2017;484698311;"N";59999596;10732825;2;0;1;2
490948195;"US";"201715696612";"A ";2017-09-06;2017;"US201715696612";"15696612";"PI";"  ";0;"N";"N";"Y";2016-09-06;2016;904894535;2018-03-08;2018;490948196;"N";61280531;10863614;1;0;1;5
490949013;"US";"201715417828";"A ";2017-01-27;2017;"US201715417828";"15417828";"PI";"  ";0;"N";"N";"Y";2016-09-08;2016;485596510;2018-03-08;2018;490949014;"N";60154043;10863726;2;0;1;1
493242883;"US";"201715844703";"A ";2017-12-18;2017;"US201715844703";"15844703";"PI";"  ";440191698;"Y";"N";"Y";2013-11-14;2013;441183493;2018-04-19;2018;493242884;"N";53057723;9847198;13;2;1;4
494271678;"US";"201715813368";"A ";2017-11-15;2017;"US201715813368";"15813368";"PI";"  ";0;"N";"N";"Y";2016-11-15;2016;904901174;2018-05-17;2018;494271679;"N";62108553;10917823;1;0;1;1
495282711;"DE";"102017129835";"A ";2017-12-13;2017;"DE201710129835";"102017129835";"PI";"  ";0;"N";"N";"Y";2016-12-20;2016;496285959;2018-06-21;2018;495282712;"N";62251013;10934979;2;0;1;4
